194,[803]
195,"[58, 455]"
196,[379]
197,[748]
198,"[421, 631]"
199,[]
200,"[554, 645]"
201,"[216, 309]"
202,[]
203,[806]
204,"[100, 944]"
205,"[340, 519]"
206,"[406, 679]"
207,"[258, 713]"
208,[]
209,[]
210,[912]
211,[884]
212,[534]
213,[]
214,[223]
215,[]
216,[201]
217,[675]
218,[87]
219,[427]
220,[473]
221,"[452, 939]"
222,[614]
223,[214]
224,[433]
225,[428]
226,[335]
227,[946]
228,[742]
229,"[47, 967]"
230,"[172, 652]"
231,[]
232,"[448, 833]"
233,[35]
234,[]
235,"[55, 907]"
236,[720]
237,[107]
238,[697]
239,"[730, 754]"
240,[]
241,[263]
242,[68]
243,[267]
244,[]
245,[921]
246,"[66, 818]"
247,[758]
248,[]
249,[711]
250,[977]
251,[745]
252,[317]
253,[52]
254,"[694, 925]"
255,[399]
256,"[543, 920]"
257,[143]
258,[207]
259,"[916, 981]"
260,[567]
261,[]
262,[715]
263,[]
264,[723]
265,[374]
266,[537]
267,[243]
268,[]
269,[319]
270,[]
271,[841]
272,[514]
273,[]
274,[]
275,[922]
276,"[431, 837]"
277,[436]
278,[484]
279,"[404, 617]"
280,[660]
281,[]
282,[861]
283,[]
284,[592]
285,[809]
286,"[70, 339]"
287,[]
288,[]
289,[736]
290,[]
291,[]
292,"[840, 856]"
293,[]
294,[]
295,[]
296,[580]
297,[724]
298,"[121, 303]"
299,[]
300,[]
301,[]
302,[313]
303,[]
304,"[932, 962]"
305,[346]
306,[945]
307,[]
308,[]
309,[]
310,"[11, 772]"
311,[]
312,[48]
313,[302]
314,[699]
315,[3]
316,[]
317,[252]
318,[460]
319,[269]
320,"[548, 731]"
321,[106]
322,"[828, 971]"
323,[215]
324,[]
325,[891]
326,[768]
327,[]
328,[470]
329,"[50, 80]"
330,[]
331,"[75, 135]"
332,[418]
333,"[424, 811]"
334,[859]
335,[226]
336,"[429, 601]"
337,[158]
338,[607]
339,[286]
340,[]
341,[]
342,[513]
343,[]
344,[948]
345,[]
346,[305]
347,[]
348,"[20, 594]"
349,[725]
350,[777]
351,"[73, 685]"
352,[]
353,[708]
354,[]
355,[]
356,[659]
357,[705]
358,"[873, 911]"
359,[128]
360,[270]
361,[464]
362,"[365, 475]"
363,[539]
364,[553]
365,[797]
366,[383]
367,[183]
368,"[763, 942]"
369,[69]
370,[]
371,[741]
372,[79]
373,"[499, 882]"
374,[265]
375,"[562, 904]"
376,[]
377,[815]
378,[474]
379,"[196, 376]"
380,[56]
381,[370]
382,[411]
383,[366]
384,[698]
385,"[989, 992]"
386,"[42, 555]"
387,[928]
388,"[609, 1000]"
389,"[459, 540]"
390,[92]
391,"[294, 913]"
392,"[76, 868]"
393,[]
394,"[174, 629]"
395,[]
396,[]
397,[890]
398,[]
399,[255]
400,"[599, 820]"
401,"[162, 410, 520]"
402,"[108, 301]"
403,[1]
404,[964]
405,[]
406,[206]
407,"[156, 558]"
408,[]
409,[726]
410,[]
411,[]
412,"[531, 610]"
413,[564]
414,[502]
415,[]
416,[951]
417,"[461, 872]"
418,[926]
419,[63]
420,"[538, 949]"
421,[198]
422,[508]
423,[]
424,[]
425,[910]
426,"[766, 894]"
427,[]
428,[225]
429,[958]
430,[823]
431,[276]
432,[486]
433,[224]
434,[994]
435,"[466, 639]"
436,[277]
437,[850]
438,[110]
439,[]
440,"[581, 619]"
441,[]
442,[]
443,[549]
444,[990]
445,[854]
446,[]
447,[]
448,[232]
449,[756]
450,[512]
451,"[231, 577]"
452,"[221, 381]"
453,[707]
454,"[398, 575]"
455,[195]
456,[]
457,[176]
458,[]
459,[389]
460,[318]
461,[212]
462,[902]
463,[525]
464,"[159, 361]"
465,"[327, 827]"
466,[435]
467,[571]
468,[550]
469,[]
470,[]
471,[]
472,[503]
473,[220]
474,[]
475,"[362, 677]"
476,[]
477,[261]
478,[81]
479,[31]
480,[781]
481,"[865, 889]"
482,[]
483,[817]
484,"[278, 516]"
485,[]
486,"[432, 812]"
487,[]
488,[]
489,[657]
490,"[757, 789]"
491,[105]
492,[761]
493,[]
494,[]
495,[605]
496,[]
497,[793]
498,[]
499,[]
500,"[783, 853]"
501,"[354, 810]"
502,[414]
503,[472]
504,[]
505,[993]
506,[510]
507,[933]
508,[]
509,[78]
510,[506]
511,"[611, 999]"
512,"[450, 739]"
513,[342]
514,[272]
515,[585]
516,[]
517,[801]
518,[]
519,"[9, 205]"
520,[]
521,[606]
522,[19]
523,[623]
524,[]
525,[463]
526,"[91, 598]"
527,[782]
528,"[244, 573]"
529,[]
530,[]
531,[412]
532,[625]
533,"[588, 996]"
534,[]
535,"[57, 326]"
536,"[217, 719]"
537,"[266, 568]"
538,[44]
539,[363]
540,[]
541,"[26, 721]"
542,"[735, 740]"
543,[]
544,[]
545,[]
546,[]
547,[795]
548,[]
549,[]
550,"[468, 760]"
551,[716]
552,"[22, 378]"
553,"[364, 938]"
554,[]
555,[386]
556,[915]
557,[]
558,[407]
559,[848]
560,[637]
561,[]
562,"[8, 375]"
563,[712]
564,[413]
565,[569]
566,"[787, 834]"
567,"[142, 260]"
568,[]
569,[565]
570,[]
571,[467]
572,"[425, 943]"
573,"[273, 528]"
574,[]
575,"[454, 517]"
576,[983]
577,"[140, 451]"
578,"[323, 746]"
579,[]
580,[296]
581,[]
582,[]
583,[866]
584,[382]
585,"[36, 515]"
586,[134]
587,"[151, 330]"
588,"[533, 700]"
589,"[835, 961]"
590,[634]
591,[61]
592,[284]
593,[]
594,[348]
595,[38]
596,[750]
597,[991]
598,[]
599,[400]
600,"[620, 857]"
601,"[336, 524]"
602,[616]
603,"[324, 604]"
604,[603]
605,[495]
606,[521]
607,[338]
608,[27]
609,[248]
610,[]
611,[]
612,[328]
613,[]
614,[222]
615,[102]
616,"[532, 602]"
617,[279]
618,[]
619,"[440, 692]"
620,[600]
621,[779]
622,[947]
623,"[458, 523]"
624,"[636, 871]"
625,[]
626,[116]
627,"[414, 805]"
628,[702]
629,[622]
630,[]
631,[704]
632,[804]
633,[188]
634,[590]
635,[45]
636,[624]
637,"[560, 593]"
638,"[40, 171]"
639,[]
640,"[94, 117]"
641,"[123, 830]"
642,"[161, 442]"
643,[153]
644,[]
645,[200]
646,[784]
647,[]
648,[32]
649,[908]
650,[788]
651,[]
652,[]
653,[]
654,"[648, 822]"
655,[]
656,[844]
657,[489]
658,[120]
659,[]
660,"[280, 790]"
661,[]
662,[905]
663,[892]
664,[97]
665,[888]
666,"[618, 847]"
667,[]
668,[826]
669,[]
670,[131]
671,"[824, 980]"
672,[]
673,[71]
674,[]
675,[]
676,[]
677,[661]
678,[]
679,[]
680,[959]
681,[867]
682,[544]
683,[12]
684,"[89, 662]"
685,[]
686,[]
687,[886]
688,"[17, 147]"
689,[880]
690,"[762, 984]"
691,[456]
692,[682]
693,[800]
694,[254]
695,[]
696,[46]
697,[238]
698,[384]
699,[314]
700,[]
701,"[177, 665]"
702,[628]
703,[25]
704,[]
705,[357]
706,"[669, 995]"
707,[453]
708,[353]
709,[845]
710,[54]
711,[249]
712,"[163, 563]"
713,[]
714,"[86, 584]"
715,[262]
716,"[551, 680]"
717,[]
718,[]
719,[536]
720,"[16, 236]"
721,[]
722,[903]
723,"[264, 447]"
724,[297]
725,"[152, 349]"
726,[651]
727,"[423, 842]"
728,"[832, 930]"
729,[998]
730,[239]
731,"[320, 480]"
732,[]
733,[972]
734,[295]
735,[542]
736,[289]
737,[]
738,[940]
739,[]
740,[]
741,[371]
742,[613]
743,[6]
744,"[737, 863]"
745,"[180, 251]"
746,[578]
747,"[18, 802]"
748,"[103, 197]"
749,"[695, 986]"
750,[]
751,[504]
752,"[241, 776]"
753,"[862, 931]"
754,[582]
755,[77]
756,"[449, 561]"
757,"[165, 490]"
758,"[247, 409]"
759,[104]
760,[]
761,[492]
762,[]
763,[368]
764,[937]
765,[821]
766,[426]
767,"[10, 112]"
768,[]
769,[345]
770,[]
771,[]
772,[]
773,"[175, 446]"
774,[125]
775,"[139, 869]"
776,[752]
777,[350]
778,"[169, 307]"
779,[]
780,[37]
781,[670]
782,"[527, 919]"
783,[488]
784,"[441, 646]"
785,[124]
786,[935]
787,[]
788,[650]
789,[]
790,[]
791,"[13, 485]"
792,[193]
793,[497]
794,[546]
795,[547]
796,"[149, 751]"
797,[]
798,[14]
799,"[182, 518]"
800,"[621, 693]"
801,[]
802,[747]
803,[579]
804,[632]
805,"[360, 627]"
806,"[203, 807]"
807,[]
808,[941]
809,[285]
810,"[501, 674]"
811,[333]
812,[65]
813,[849]
814,[184]
815,[377]
816,[148]
817,"[138, 483]"
818,"[246, 283]"
819,"[144, 952]"
820,[]
821,[765]
822,[654]
823,"[293, 430]"
824,[]
825,[]
826,[668]
827,[465]
828,"[322, 929]"
829,"[72, 676]"
830,"[290, 641]"
831,[437]
832,[769]
833,[]
834,[566]
835,[]
836,[186]
837,[]
838,[7]
839,[99]
840,[292]
841,"[271, 934]"
842,"[727, 860]"
843,[]
844,[656]
845,[709]
846,"[154, 291]"
847,[666]
848,[559]
849,[813]
850,[]
851,"[718, 979]"
852,"[936, 968]"
853,[500]
854,[445]
855,[717]
856,[]
857,[]
858,[]
859,[334]
860,[114]
861,[282]
862,[753]
863,[744]
864,[]
865,"[481, 498]"
866,"[583, 770]"
867,"[84, 681]"
868,[630]
869,[51]
870,"[34, 98]"
871,[771]
872,"[299, 417]"
873,[358]
874,[906]
875,[192]
876,"[924, 987]"
877,"[108, 337]"
878,[923]
879,[]
880,"[287, 689]"
881,[]
882,[373]
883,[956]
884,"[211, 786]"
885,[]
886,"[647, 687]"
887,[]
888,[]
889,[]
890,[397]
891,"[325, 901]"
892,[663]
893,[843]
894,[]
895,"[101, 966]"
896,[29]
897,"[168, 213]"
898,[]
899,[914]
900,[]
901,[]
902,"[145, 462]"
903,[722]
904,[]
905,[347]
906,[874]
907,[]
908,"[393, 649]"
909,[954]
910,[988]
911,[]
912,"[164, 210]"
913,"[391, 985]"
914,[899]
915,"[199, 556]"
916,"[259, 355]"
917,[15]
918,[141]
919,[]
920,[256]
921,[245]
922,"[275, 672]"
923,[878]
924,[]
925,[]
926,[]
927,"[900, 974]"
928,"[308, 387]"
929,[]
930,[728]
931,[]
932,[]
933,"[60, 507]"
934,[]
935,[]
936,[852]
937,"[281, 764]"
938,[]
939,[]
940,[]
941,"[415, 808]"
942,[]
943,"[439, 572]"
944,[]
945,[306]
946,[227]
947,[]
948,[344]
949,[420]
950,[]
951,[416]
952,[]
953,"[732, 973]"
954,[909]
955,[93]
956,"[422, 883]"
957,[59]
958,[]
959,[]
960,[111]
961,[589]
962,[304]
963,"[74, 341]"
964,[]
965,[64]
966,[352]
967,"[229, 738]"
968,[975]
969,[157]
970,[4]
971,[482]
972,[733]
973,"[228, 953]"
974,"[825, 927]"
975,[]
976,"[155, 202]"
977,[250]
978,[]
979,[851]
980,"[671, 950]"
981,[]
982,[]
983,[576]
984,"[240, 690]"
985,[]
986,[749]
987,[876]
988,[678]
989,[]
990,"[332, 444]"
991,[597]
992,[385]
993,[505]
994,[434]
995,[706]
996,[]
997,[]
998,[729]
999,"[511, 734]"
1000,"[388, 477]"
